feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.33015560522982995,0.20491981562354927,8
SP500_lag12,0.2891849098474264,0.13024715607277745,8
DPCERA3M086SBEA_lag12,0.13611770549092672,0.15637003025083812,8
RPI_lag12,0.06871736114664058,0.0848245062666575,8
INDPRO_lag12,0.06579077689659149,0.04415784561217362,8
TB3MS_lag12,0.04515479440791212,0.028713441742502264,8
BUSLOANS_lag12,0.030012249035742802,0.020845359082357656,8
M2SL_lag12,0.015401979861070066,0.02729314517946963,8
CPIAUCSL_lag12,0.01018938623562203,0.015997773102598957,8
OILPRICEX_lag12,0.009275231848237853,0.004555906398548746,8
