feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.4119355451321002,0.0610454733031813,7
RPI_lag12,0.19341281751012088,0.08428952880443716,7
INDPRO_lag12,0.11186018420488933,0.04637024319653624,7
SP500_lag12,0.09239893854088259,0.00571052162554178,7
CPIAUCSL_lag12,0.07978620909749387,0.037535331080146964,7
BUSLOANS_lag12,0.0635611682377716,0.018163742673258907,7
USREC_lag12,0.020403483266648016,0.0023532977636412196,7
M2SL_lag12,0.019136149600430804,0.02032902213045563,7
TB3MS_lag12,0.004298553491025821,0.00040017755260315913,7
OILPRICEX_lag12,0.003206950918636839,0.0006434230406599645,7
