feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0251693143323037,0.012105963689380607,10
BUSLOANS_lag12,1.0035607717571098,0.0021663796821998265,10
OILPRICEX_lag12,1.002660549546523,0.001632340687938741,10
CPIAUCSL_lag12,1.0003413111118076,0.0006994445990575092,10
M2SL_lag12,0.9999234125755679,0.0007295464116376572,10
INDPRO_lag12,0.9997052954501209,0.007538435518852614,10
RPI_lag12,0.9920603171401929,0.007623405656576521,10
DPCERA3M086SBEA_lag12,0.9799560277921975,0.014835236228374188,10
SP500_lag12,0.9761217167766916,0.01759248264436092,10
USREC_lag12,0.9704965347500945,0.02019322434888272,10
