feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag36,0.346186686447603,0.27265447479259297,4
USREC_lag36,0.22151318884593596,0.15323036573521628,4
CPIAUCSL_lag36,0.10313585726363164,0.1642196455992791,4
TB3MS_lag36,0.07418469782220903,0.06231370986558614,4
RPI_lag36,0.04953020276557983,0.07232706609102832,4
OILPRICEX_lag36,0.04526273861894408,0.06342153670143236,4
M2SL_lag36,0.03819115129721783,0.06479321812501933,4
DPCERA3M086SBEA_lag36,0.036617460242361836,0.0472983755832186,4
SP500_lag36,0.03226791198353379,0.036597240228669385,4
INDPRO_lag36,0.026585947677948932,0.027088974191530463,4
BUSLOANS_lag36,0.026524157035034114,0.024712861127720254,4
