feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.6081409738406178,0.2644949236223185,7
USREC_lag24,0.22365803313945426,0.11660899835889355,7
DPCERA3M086SBEA_lag24,0.05357871898993179,0.12332002242328845,7
RPI_lag24,0.04140633530737619,0.09311050576109221,7
CPIAUCSL_lag24,0.022272555036547133,0.04984385820322123,7
INDPRO_lag24,0.017966158686539387,0.033547738022042896,7
BUSLOANS_lag24,0.014043353178901331,0.023733738478671287,7
SP500_lag24,0.011311532295299265,0.010870495307405883,7
M2SL_lag24,0.005170969668362694,0.008380091325227462,7
OILPRICEX_lag24,0.002451369856970094,0.0015450082778989747,7
