feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.24940950862481445,0.20220308278607207,11
UNRATE_lag24,0.23648161122338227,0.2474825065890858,11
BUSLOANS_lag24,0.09443780427056164,0.07119540272663366,11
INDPRO_lag24,0.07237598812540036,0.056199912212785544,11
DPCERA3M086SBEA_lag24,0.0705035328515989,0.06287313791276342,11
OILPRICEX_lag24,0.05576667949303784,0.04027918773566649,11
M2SL_lag24,0.05104527430732961,0.06426469087977171,11
CPIAUCSL_lag24,0.04731366738619871,0.039454955932481585,11
RPI_lag24,0.045464729906689,0.0346967987466418,11
USREC_lag24,0.04095982302284939,0.0583414521099365,11
SP500_lag24,0.036241380788137795,0.027453910900883168,11
