feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.364294677096904,0.0438811603655415,4
RPI_lag12,0.2565764142909257,0.054207513459680744,4
CPIAUCSL_lag12,0.10953468801162444,0.02219718370314606,4
SP500_lag12,0.090426126341056,0.004484130204258488,4
INDPRO_lag12,0.07666669365072268,0.022158172211475924,4
BUSLOANS_lag12,0.0451519794592123,0.008294454641661708,4
M2SL_lag12,0.030877499696259303,0.024030013444665755,4
USREC_lag12,0.01888449980527833,0.001966338613706329,4
TB3MS_lag12,0.003991869012575854,0.00018765274065987716,4
OILPRICEX_lag12,0.0035955526354413607,0.0009030570332419707,4
