feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.003071075232104,0.0008396022396399694,2
INDPRO_lag12,1.0000175836030905,0.00037425380796091146,2
CPIAUCSL_lag12,0.9999999999999999,1.1102230246251565e-16,2
BUSLOANS_lag12,0.9999999999999999,1.1102230246251565e-16,2
OILPRICEX_lag12,0.9999999999999999,1.1102230246251565e-16,2
M2SL_lag12,0.9999999999999999,1.1102230246251565e-16,2
TB3MS_lag12,0.9999999999999999,1.1102230246251565e-16,2
RPI_lag12,0.9992379379366467,0.00014053101079497532,2
SP500_lag12,0.996452094351197,0.0023668329225111084,2
DPCERA3M086SBEA_lag12,0.9939335088924787,0.003075718602109978,2
