feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0241014598370004,0.0241045966758755,2
BUSLOANS_lag12,1.0001735042054167,0.00017314121396594384,2
M2SL_lag12,1.0000070149955416,7.0184454626365245e-06,2
CPIAUCSL_lag12,1.000000176584426,1.8600713452832096e-07,2
OILPRICEX_lag12,0.9991447949396313,0.0008591899553525573,2
RPI_lag12,0.9965701849554447,0.0034294467338557566,2
DPCERA3M086SBEA_lag12,0.9956172402235784,0.004382684461240793,2
INDPRO_lag12,0.9953875904834837,0.004613347885752794,2
USREC_lag12,0.9703693895348255,0.030420735215093198,2
SP500_lag12,0.9542823123749199,0.04572076063625119,2
