feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.37449330459496266,0.2776842829166793,7
SP500_lag12,0.22450292178694012,0.1082224928388507,7
DPCERA3M086SBEA_lag12,0.12837347736231888,0.1377717786255677,7
INDPRO_lag12,0.09104435308265564,0.07312084359483408,7
RPI_lag12,0.05821347068154855,0.05073514531166351,7
TB3MS_lag12,0.056301323906808795,0.05674227986617429,7
BUSLOANS_lag12,0.041990528981913466,0.039785415375006614,7
CPIAUCSL_lag12,0.010840099694883868,0.022009545633470556,7
OILPRICEX_lag12,0.009030217522171282,0.003662683630668252,7
M2SL_lag12,0.005210302385796717,0.008477870586037866,7
