unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,LGBM,LGBM,2000-2008,0.5211082256128151,0.6666666666666666,1.3686303472322885,108,OILPRICEX_lag12,1.0073832218670564,OILPRICEX_lag12,1.0074793942810059,SP500_lag12,0.2312969240829443
