feature,ratio_mean,ratio_std,n_windows
USREC_lag1,1.0138193059202343,0.02187310921493346,2
OILPRICEX_lag1,1.0024243933463024,0.00226575270297813,2
DPCERA3M086SBEA_lag1,1.0008206092753844,0.000913165901378854,2
BUSLOANS_lag1,0.999163685971689,0.004206293534978256,2
CPIAUCSL_lag1,0.9981987979494304,0.0010441249449548162,2
M2SL_lag1,0.9845570071620908,0.0074158372781112925,2
INDPRO_lag1,0.9829714839925237,0.0017539078085151982,2
TB3MS_lag1,0.9731930556976394,0.03524988490586872,2
SP500_lag1,0.9637585421356607,0.016937132761985052,2
RPI_lag1,0.9458419762361243,0.023287710443467946,2
