feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.3101583832122133,0.13803625301117953,12
USREC_lag12,0.2977287915584105,0.1892220467407985,12
DPCERA3M086SBEA_lag12,0.15125203535656076,0.17688375801668943,12
INDPRO_lag12,0.07518159275486348,0.04519038371321424,12
RPI_lag12,0.05614900991866851,0.07161260362375874,12
TB3MS_lag12,0.03689712621842054,0.0268887360748457,12
BUSLOANS_lag12,0.03652961351598098,0.02156944598817407,12
OILPRICEX_lag12,0.013400638683692732,0.009101461146972776,12
M2SL_lag12,0.011544927225428027,0.02295637540969778,12
CPIAUCSL_lag12,0.011157881555761246,0.017298634404284214,12
