feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.069875595451018,0.047077682603652915,3
DPCERA3M086SBEA_lag12,1.0509135771689861,0.061414532263776155,3
BUSLOANS_lag12,1.0366923124336287,0.007589775865877626,3
TB3MS_lag12,1.0091677409257207,0.004957412135333401,3
CPIAUCSL_lag12,1.0035482528369377,0.002514928923990963,3
M2SL_lag12,1.0001345529362544,0.00019028658730785782,3
OILPRICEX_lag12,0.9971193432613336,0.009207177334343702,3
SP500_lag12,0.9970510592755332,0.05179504223557627,3
RPI_lag12,0.9922169240184253,0.010018816043218606,3
USREC_lag12,0.9377996466399546,0.06810040592354612,3
