feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.0082825055975322,0.0016953154945164028,2
USREC_lag24,1.0009040958543762,0.00031988680189820595,2
INDPRO_lag24,1.000001048293309,1.7148787756493533e-07,2
OILPRICEX_lag24,1.000000510204165,1.564319703550865e-06,2
RPI_lag24,1.0000003832016764,3.717971175376533e-08,2
CPIAUCSL_lag24,1.0000000239075293,2.2959924073084892e-08,2
M2SL_lag24,1.0000000068123787,2.703164064810082e-08,2
BUSLOANS_lag24,0.9999999973178015,3.0234161285669363e-09,2
DPCERA3M086SBEA_lag24,0.9999999393540331,5.797270163920842e-09,2
SP500_lag24,0.9999999301568879,8.173164230962371e-07,2
