feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag36,0.3623203660533578,0.27164943860637814,7
USREC_lag36,0.19948736732949107,0.14285910480341846,7
CPIAUCSL_lag36,0.11930059052268331,0.17986316814305583,7
TB3MS_lag36,0.07338991015175687,0.06643271587529909,7
DPCERA3M086SBEA_lag36,0.06026764177269234,0.09174550131865854,7
RPI_lag36,0.04761398892070046,0.0664023821629329,7
OILPRICEX_lag36,0.033917374464354895,0.05095957819948917,7
INDPRO_lag36,0.02914967294206092,0.03074287790823083,7
M2SL_lag36,0.02855121637937876,0.05211875818514265,7
SP500_lag36,0.02675562710871343,0.029957126614654814,7
BUSLOANS_lag36,0.019246244354810125,0.021635033389957557,7
