feature,shap_share_mean,shap_share_std,n_windows
USREC_lag36,0.3442143307592866,0.22161525465728021,7
TB3MS_lag36,0.22529218158528255,0.19678076862200547,7
CPIAUCSL_lag36,0.12993422082217349,0.17884055821684391,7
RPI_lag36,0.08354173096836867,0.10316299641253816,7
DPCERA3M086SBEA_lag36,0.05475000244976708,0.07400106740433077,7
BUSLOANS_lag36,0.04103472993710954,0.051060256931885525,7
OILPRICEX_lag36,0.033311034773021775,0.030748865230560782,7
INDPRO_lag36,0.03327329207391526,0.02407654540017558,7
SP500_lag36,0.028150832314676664,0.039236646619890424,7
M2SL_lag36,0.02649764431639832,0.043727716439250705,7
