feature,ratio_mean,ratio_std,n_windows
TB3MS_lag6,1.0180190702421112,0.0063065718669110815,2
OILPRICEX_lag6,0.9986764239473482,0.000979509207922169,2
CPIAUCSL_lag6,0.9925187893073746,0.00431177719125575,2
M2SL_lag6,0.9915983068272675,0.004393688710857102,2
SP500_lag6,0.9907865209250002,0.0001923557470074333,2
DPCERA3M086SBEA_lag6,0.9885991166626497,0.00014085067809765928,2
BUSLOANS_lag6,0.9835648542719501,0.0022225525553081216,2
RPI_lag6,0.9828165111774464,0.0018682672592825744,2
INDPRO_lag6,0.9340355738550312,0.008330555856179422,2
USREC_lag6,0.8792571266758643,0.03944473066537846,2
