feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.0597324300833115,0.01882379940106465,3
DPCERA3M086SBEA_lag12,1.019986917674845,0.02577593803146692,3
SP500_lag12,1.0107207658126487,0.005617767264393954,3
BUSLOANS_lag12,1.0088258436632174,0.007391605730400571,3
CPIAUCSL_lag12,1.0044100539889411,0.004390248218360323,3
TB3MS_lag12,1.0026989055613347,0.003751169284264906,3
OILPRICEX_lag12,1.0020404768820013,0.0028856700802346383,3
M2SL_lag12,0.9992940327666394,0.0024315488507064696,3
RPI_lag12,0.9941253688434775,0.009211666973733136,3
USREC_lag12,0.975572668713984,0.050625097617355265,3
