feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.32298124760811325,0.10824592988643246,4
DPCERA3M086SBEA_lag12,0.20771144278606962,0.04442979641574968,4
INDPRO_lag12,0.17575902538589105,0.013868126476044539,4
USREC_lag12,0.08873421354764638,0.02073738087832919,4
RPI_lag12,0.057882064038780455,0.019983710114279813,4
TB3MS_lag12,0.04738805970149254,0.04753180689304958,4
BUSLOANS_lag12,0.04461028192371476,0.04461089841566042,4
CPIAUCSL_lag12,0.024212271973466003,0.030487947553085402,4
M2SL_lag12,0.0195273631840796,0.01994204307618516,4
OILPRICEX_lag12,0.011194029850746268,0.019388628442935193,4
