feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag12,0.22838935587651354,0.04690924300660372,4
INDPRO_lag12,0.14337107416105635,0.008040161127759462,4
SP500_lag12,0.13802572760336207,0.008844856071527013,4
TB3MS_lag12,0.131524535458145,0.017675113219602974,4
BUSLOANS_lag12,0.10539932558703036,0.020281188276843765,4
DPCERA3M086SBEA_lag12,0.08982064920688128,0.011812527322709423,4
USREC_lag12,0.04850993547556734,0.021790350917427082,4
M2SL_lag12,0.03504038418137945,0.03538627685524412,4
OILPRICEX_lag12,0.032886063088001766,0.019056390889750294,4
RPI_lag12,0.029378118210659006,0.02487521065471074,4
CPIAUCSL_lag12,0.01765483115140388,0.010491798347576535,4
