feature,ratio_mean,ratio_std,n_windows
TB3MS_lag36,1.0619722653085624,0.011289687966654752,3
UNRATE_lag36,1.0516665265065888,0.009846539948436095,3
RPI_lag36,1.0185809184860484,0.026208019700968425,3
BUSLOANS_lag36,1.0056881954315449,0.003245382657626299,3
SP500_lag36,0.9988665444712724,0.0020827732735550783,3
CPIAUCSL_lag36,0.9974198690155768,0.007836733102319691,3
DPCERA3M086SBEA_lag36,0.9951606951635933,0.018559886227059952,3
OILPRICEX_lag36,0.9949748419191383,0.007676160808127717,3
USREC_lag36,0.9909169111858835,0.012845427389162847,3
M2SL_lag36,0.9893752924766005,0.01838821700863835,3
INDPRO_lag36,0.9881404840738345,0.017382903824452012,3
