feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.0082825055975322,0.0016953154945164,2
USREC_lag24,1.0009040958543762,0.0003198868018982,2
INDPRO_lag24,1.000001048293309,1.7148787756493533e-07,2
OILPRICEX_lag24,1.000000510204165,1.564319703550865e-06,2
RPI_lag24,1.0000003832016764,3.717971175376533e-08,2
CPIAUCSL_lag24,1.0000000239075293,2.295992407308489e-08,2
M2SL_lag24,1.0000000068123789,2.7031640648100822e-08,2
BUSLOANS_lag24,0.9999999973178016,3.0234161285669363e-09,2
DPCERA3M086SBEA_lag24,0.9999999393540332,5.797270163920842e-09,2
SP500_lag24,0.999999930156888,8.173164230962371e-07,2
