feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.6081409738406178,0.2644949236223185,7
USREC_lag24,0.2236580331394542,0.1166089983588935,7
DPCERA3M086SBEA_lag24,0.0535787189899317,0.1233200224232884,7
RPI_lag24,0.0414063353073761,0.0931105057610922,7
CPIAUCSL_lag24,0.0222725550365471,0.0498438582032212,7
INDPRO_lag24,0.0179661586865393,0.0335477380220428,7
BUSLOANS_lag24,0.0140433531789013,0.0237337384786712,7
SP500_lag24,0.0113115322952992,0.0108704953074058,7
M2SL_lag24,0.0051709696683626,0.0083800913252274,7
OILPRICEX_lag24,0.00245136985697,0.0015450082778989,7
