feature,ratio_mean,ratio_std,n_windows
UNRATE_lag24,1.0484457978359756,0.0666666891639204,3
USREC_lag24,1.0272230533576654,0.03833142153300824,3
TB3MS_lag24,1.0124662571701575,0.01729861456968005,3
CPIAUCSL_lag24,1.0013327271711627,0.0018846934261005461,3
RPI_lag24,1.000590239582255,0.0008346567508133167,3
M2SL_lag24,1.0001310087587045,0.0001852867977719298,3
SP500_lag24,1.0000501371617503,7.10115884670977e-05,3
OILPRICEX_lag24,0.9997557158683555,0.0003503877841924009,3
DPCERA3M086SBEA_lag24,0.9975503124121624,0.0034643784523834603,3
BUSLOANS_lag24,0.9973638829827488,0.0037280508088809675,3
INDPRO_lag24,0.9954781523698321,0.006395133811800861,3
