feature,ratio_mean,ratio_std,n_windows
BUSLOANS_lag12,1.0000000000000002,0.0,2
CPIAUCSL_lag12,1.0000000000000002,0.0,2
M2SL_lag12,1.0000000000000002,0.0,2
RPI_lag12,1.0000000000000002,0.0,2
OILPRICEX_lag12,1.0000000000000002,0.0,2
TB3MS_lag12,1.0000000000000002,0.0,2
USREC_lag12,0.9976880287519139,0.02757064137560966,2
INDPRO_lag12,0.9929194023823709,0.0010937191234246524,2
UNRATE_lag12,0.9806046698234214,0.006377587297750953,2
SP500_lag12,0.9799965810956258,0.0047144340611970925,2
DPCERA3M086SBEA_lag12,0.9737918778232271,0.018335051538215963,2
