feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.21404053149452765,0.054386801937377036,7
INDPRO_lag12,0.17642232291916443,0.021842471688790492,7
TB3MS_lag12,0.13170390973102358,0.0412972658299913,7
DPCERA3M086SBEA_lag12,0.12880045989201824,0.02654079807214122,7
BUSLOANS_lag12,0.08746955771853875,0.03264941719756746,7
CPIAUCSL_lag12,0.06562578565052248,0.08022374750115084,7
OILPRICEX_lag12,0.06484726342759525,0.024416468891779803,7
USREC_lag12,0.05483957076051631,0.02736520369292731,7
RPI_lag12,0.04125219093335889,0.01654493104982291,7
M2SL_lag12,0.03499840747273443,0.03106925885722765,7
