feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.23007784162450684,0.08558419868622963,12
USREC_lag12,0.22803647921867534,0.23383359313667837,12
DPCERA3M086SBEA_lag12,0.19453358608070284,0.15633104963626893,12
INDPRO_lag12,0.11952106798119667,0.0722502636462082,12
RPI_lag12,0.0870211191796151,0.081840769154533,12
BUSLOANS_lag12,0.07204765740180925,0.05407618336292239,12
TB3MS_lag12,0.0278819436005444,0.02976969064171802,12
M2SL_lag12,0.02100297056061122,0.031892853617730345,12
OILPRICEX_lag12,0.011188487897749991,0.01235117009401164,12
CPIAUCSL_lag12,0.008688846454588487,0.008721476312615216,12
