feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.3147295571786614,0.05643556730268172,4
RPI_lag12,0.2863894902171021,0.06018194555586564,4
CPIAUCSL_lag12,0.12170818090670558,0.020353261010501132,4
INDPRO_lag12,0.08935403288838543,0.019652108846408726,4
SP500_lag12,0.07086770448059558,0.004264564794579224,4
BUSLOANS_lag12,0.051676637047622306,0.007179937590052436,4
M2SL_lag12,0.03488481115369732,0.029938044821344847,4
USREC_lag12,0.020741369846086197,0.001765762948689262,4
TB3MS_lag12,0.0037308892982738416,0.00017008056881020103,4
OILPRICEX_lag12,0.003118489216673999,0.0010333017330537153,4
UNRATE_lag12,0.0027988377661962945,0.00045073488570122086,4
