unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,LGBM,LGBM,1990-1999,0.469138905597117,0.8,1.6664777158998543,120,INDPRO_lag12,1.069875595451018,INDPRO_lag12,1.1422551658613163,SP500_lag12,0.24203942978600237
UNRATE,RIDGE,RIDGE,1990-1999,0.4783951333697454,0.7583333333333333,1.6866143626154018,120,TB3MS_lag12,1.027485756847662,TB3MS_lag12,1.0584964126526264,SP500_lag12,0.2180449333484334
