feature,ratio_mean,ratio_std,n_windows
UNRATE_lag1,1.0580832076285895,0.24666004999580768,3
USREC_lag1,1.0074682443081893,0.008276228493954929,3
BUSLOANS_lag1,1.0002989856714413,0.00042282959150751593,3
DPCERA3M086SBEA_lag1,1.0001456432822529,0.00020597070503016214,3
M2SL_lag1,1.0,1.8129866073473578e-16,3
CPIAUCSL_lag1,0.9999464926674486,7.567079538062628e-05,3
RPI_lag1,0.9999346548381937,0.0006927587010005766,3
OILPRICEX_lag1,0.998378523457854,0.0022931141169728413,3
SP500_lag1,0.9981804417803852,0.0025732439117068066,3
TB3MS_lag1,0.996816436343399,0.0016800839817467078,3
INDPRO_lag1,0.9864658749548892,0.008190205114430823,3
