feature,shap_share_mean,shap_share_std,n_windows
USREC_lag1,0.3729741066613563,0.19304205680820305,11
SP500_lag1,0.21058342139934716,0.10387550586541526,11
INDPRO_lag1,0.12962448873119198,0.08444446574490325,11
RPI_lag1,0.09214126430395439,0.12027415560624177,11
TB3MS_lag1,0.07016770358054357,0.13852922470796766,11
BUSLOANS_lag1,0.06247047630233479,0.0410416986744922,11
CPIAUCSL_lag1,0.0167091846768176,0.026129015499955992,11
OILPRICEX_lag1,0.016106774535914425,0.012831181605774601,11
M2SL_lag1,0.015892165793711523,0.01762380132364225,11
DPCERA3M086SBEA_lag1,0.013330414014828394,0.009579964951152573,11
