feature,shap_share_mean,shap_share_std,n_windows
CPIAUCSL_lag36,0.3454436231312201,0.11217571415239548,11
RPI_lag36,0.3002206476238744,0.055454663436074886,11
DPCERA3M086SBEA_lag36,0.13838893306348646,0.09491379048149413,11
M2SL_lag36,0.08012162073886554,0.03494592068585633,11
INDPRO_lag36,0.05592806588508891,0.04938804019527424,11
BUSLOANS_lag36,0.053727182116608964,0.029131562891524763,11
USREC_lag36,0.018464967242799554,0.004303825436059183,11
SP500_lag36,0.0043857952944957946,0.003496354465859857,11
OILPRICEX_lag36,0.001944796261265426,0.0021892845023562466,11
TB3MS_lag36,0.0013743686422948004,0.000571434292108577,11
