unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,RIDGE,RIDGE,ALL,0.7789514135977338,0.6822429906542056,2.456154123981857,428,USREC_lag12,1.0692789293638778,USREC_lag12,1.1376321890385956,USREC_lag12,0.3792544389403108
UNRATE,LR,LR,ALL,0.8174185691659187,0.7032710280373832,2.613290115768215,428,USREC_lag12,1.0601859310544184,TB3MS_lag12,1.0659630187258022,DPCERA3M086SBEA_lag12,0.4138501732300048
