feature,ratio_mean,ratio_std,n_windows
UNRATE_lag24,1.0542337903819072,0.06062691960615709,3
USREC_lag24,1.0509413199501114,0.04456256756785847,3
RPI_lag24,1.0168544334830694,0.013415586530903759,3
TB3MS_lag24,1.0165788078936235,0.017256241385165662,3
CPIAUCSL_lag24,1.0104976315502363,0.0048224932572128515,3
DPCERA3M086SBEA_lag24,1.009083609477134,0.004086838098155958,3
INDPRO_lag24,1.0048268489289025,0.0035145887324499817,3
M2SL_lag24,1.0003634559659227,6.524951188612524e-05,3
SP500_lag24,1.0000404074554101,0.00011451276938967551,3
OILPRICEX_lag24,0.9991750815102813,0.0004275828719339492,3
BUSLOANS_lag24,0.994527415132469,0.0008877094840490147,3
