feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.3007057655757639,0.14040643094586508,11
USREC_lag12,0.29000572703951455,0.1958168346136032,11
DPCERA3M086SBEA_lag12,0.16117340076679712,0.18152413946901427,11
INDPRO_lag12,0.0776906595315472,0.046392646789912347,11
RPI_lag12,0.059451919285126276,0.07391663868287551,11
BUSLOANS_lag12,0.037293949045103185,0.02237241897982818,11
TB3MS_lag12,0.03729393787142964,0.028050708757892662,11
M2SL_lag12,0.012409834341789995,0.023789221343022502,11
CPIAUCSL_lag12,0.012075054999374146,0.01778629116239591,11
OILPRICEX_lag12,0.011899751543554021,0.007958344555684952,11
