feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.037358569059605,0.0126136596667304,3
DPCERA3M086SBEA_lag12,1.0209741381153266,0.023097180062256775,3
SP500_lag12,1.004374589459027,0.006879666524267525,3
CPIAUCSL_lag12,1.002433584120925,0.0034416076689880973,3
OILPRICEX_lag12,1.0022024892653023,0.003114790189971707,3
BUSLOANS_lag12,1.0007051079426266,0.0009971732153995123,3
TB3MS_lag12,0.9997847108972181,0.00030446476898527417,3
M2SL_lag12,0.9987830930452833,0.0017209663195063593,3
RPI_lag12,0.9975676182996529,0.0034399071894989156,3
USREC_lag12,0.978887297741498,0.04044254096415904,3
