feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag36,0.16897234266631878,0.05121301664444094,10
CPIAUCSL_lag36,0.1576583281561392,0.044611639472153276,10
RPI_lag36,0.12434256368691372,0.04584420658138937,10
DPCERA3M086SBEA_lag36,0.11668617507155661,0.06663027942892498,10
M2SL_lag36,0.10975418626412545,0.05599094389457578,10
SP500_lag36,0.10096112839194105,0.050658281423287016,10
BUSLOANS_lag36,0.08920662434959953,0.04737749221753329,10
INDPRO_lag36,0.05586698948552896,0.03291181756609425,10
OILPRICEX_lag36,0.050449413097839645,0.03830383616472419,10
USREC_lag36,0.026102248830037023,0.026904364307728863,10
