unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,RIDGE,RIDGE,2009-2019,0.3764027496505416,0.7878787878787878,1.159743308592352,132,USREC_lag6,1.0618177173389662,OILPRICEX_lag6,1.0098220869641537,USREC_lag6,0.37219561322825856
UNRATE,LR,LR,2009-2019,0.3813660797263304,0.8257575757575758,1.2984221366141633,132,INDPRO_lag6,1.031456787105369,TB3MS_lag6,1.019179102052048,INDPRO_lag6,0.3059046218048513
