feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.20540841864108464,0.06126651972962346,12
INDPRO_lag12,0.1838706613200771,0.11390218439092843,12
DPCERA3M086SBEA_lag12,0.1555917994585406,0.06298157976165471,12
TB3MS_lag12,0.12156335794948435,0.06488333164053929,12
BUSLOANS_lag12,0.09293442970842232,0.04536339284563599,12
USREC_lag12,0.07513823923250205,0.058353386751844025,12
OILPRICEX_lag12,0.051528706762350114,0.03345568332839329,12
RPI_lag12,0.050304316347576074,0.03548446661219368,12
M2SL_lag12,0.034303027624350335,0.03574205526893928,12
CPIAUCSL_lag12,0.029357042955612422,0.024404510238744632,12
