feature,shap_share_mean,shap_share_std,n_windows
USREC_lag6,0.435698527202485,0.22829113315592742,7
INDPRO_lag6,0.18986080772733568,0.12268596467987188,7
BUSLOANS_lag6,0.10223521794487363,0.07275893091176908,7
TB3MS_lag6,0.07042315768031658,0.15356844317957236,7
DPCERA3M086SBEA_lag6,0.048528561999881016,0.030059425781646252,7
M2SL_lag6,0.044488699430143254,0.035769110102656446,7
RPI_lag6,0.038517017576422126,0.02218272017125031,7
OILPRICEX_lag6,0.02846275683609317,0.011184660340979436,7
CPIAUCSL_lag6,0.022229509552836892,0.017057305596292024,7
SP500_lag6,0.019555744049612626,0.01776479687305891,7
