feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.0424623691555734,0.002034661528637516,2
DPCERA3M086SBEA_lag12,1.0345340948457094,0.009540521416454895,2
SP500_lag12,1.0144454478385474,0.008883056430636915,2
BUSLOANS_lag12,1.009580699513011,0.009580699513010993,2
TB3MS_lag12,1.0040468108775855,0.004046810877585516,2
RPI_lag12,1.000728200539346,0.00072820053934608,2
M2SL_lag12,1.0005102827630763,0.0005102827630761864,2
CPIAUCSL_lag12,1.0003631385034912,0.0003631385034912338,2
OILPRICEX_lag12,0.9999281880977418,7.181190225830081e-05,2
USREC_lag12,0.9933873463591256,0.02201134553042272,2
