feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.24859702501690334,0.07212223449973462,4
INDPRO_lag12,0.18715998335673795,0.03645986407029631,4
DPCERA3M086SBEA_lag12,0.17117334997659542,0.06547813096923889,4
USREC_lag12,0.10034846829978677,0.08289783556336433,4
CPIAUCSL_lag12,0.09651661725698238,0.1218039516064738,4
TB3MS_lag12,0.07197040619961513,0.042189113328389004,4
OILPRICEX_lag12,0.0435975451188433,0.0382021756733319,4
BUSLOANS_lag12,0.03905185416341603,0.03468834178897478,4
RPI_lag12,0.0219235970250169,0.013269672690657036,4
M2SL_lag12,0.019661153586102875,0.011708221526976668,4
