feature,shap_share_mean,shap_share_std,n_windows
USREC_lag36,0.344531473048806,0.2000961107548192,12
TB3MS_lag36,0.2596233153815263,0.22044081921198755,12
CPIAUCSL_lag36,0.09597496266019301,0.15314384823577798,12
RPI_lag36,0.09154172510195081,0.12117162048666666,12
DPCERA3M086SBEA_lag36,0.04580135770967131,0.061328998890334614,12
INDPRO_lag36,0.04045297323267585,0.03678396818497513,12
SP500_lag36,0.03599093869130435,0.043806850414949236,12
M2SL_lag36,0.03131074406578686,0.0465214758605402,12
BUSLOANS_lag36,0.027801744903153958,0.04286477638303629,12
OILPRICEX_lag36,0.026970765204931593,0.026093996721148413,12
