feature,ratio_mean,ratio_std,n_windows
BUSLOANS_lag12,1.0145200871788067,0.013508211062579841,7
OILPRICEX_lag12,1.0014853100024,0.003559388963763947,7
CPIAUCSL_lag12,1.000624366845721,0.004179678618651745,7
M2SL_lag12,0.9987383274854128,0.004875824468729588,7
RPI_lag12,0.9971446675566389,0.017721071304853963,7
TB3MS_lag12,0.9898048471980295,0.007336655897561779,7
INDPRO_lag12,0.9747977615699008,0.014318230141651109,7
DPCERA3M086SBEA_lag12,0.9696276845170064,0.014240072945964468,7
USREC_lag12,0.9686851157014911,0.018825026561811998,7
SP500_lag12,0.9540315187798749,0.018933326859366103,7
