feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0216984241247802,0.010433865177370508,11
USREC_lag12,1.0028431691151372,0.06871244421566777,11
OILPRICEX_lag12,1.0017321271775788,0.002346774934696253,11
BUSLOANS_lag12,1.0002928258763553,0.0006157950497221396,11
INDPRO_lag12,0.9999943054059024,0.005783767099708142,11
CPIAUCSL_lag12,0.9998716149613628,0.0004008906231188371,11
M2SL_lag12,0.9997818658753294,0.00034240804262433434,11
RPI_lag12,0.9940871562668268,0.01724252118164124,11
DPCERA3M086SBEA_lag12,0.9939416039971636,0.015518708323871058,11
SP500_lag12,0.9666999780038726,0.029115134823732222,11
