feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.0687777007543724,0.034433713749743494,3
DPCERA3M086SBEA_lag12,1.0402598778525791,0.02248128480328396,3
BUSLOANS_lag12,1.0204189780418735,0.020041721792509213,3
TB3MS_lag12,1.0128296113627355,0.009072422989795772,3
SP500_lag12,1.0060656145836357,0.016699001601146752,3
CPIAUCSL_lag12,1.0045860392357246,0.003270567686330097,3
OILPRICEX_lag12,1.004416458488364,0.00886270804401464,3
M2SL_lag12,1.0007630268326342,0.0011312796483194676,3
RPI_lag12,0.9996414138430382,0.0011143924868477607,3
USREC_lag12,0.957679601275864,0.05453630053446524,3
