feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.22411133165393543,0.028728748230688095,4
INDPRO_lag12,0.1924514823193237,0.024934344490679345,4
DPCERA3M086SBEA_lag12,0.1640333644565038,0.06106898587241653,4
TB3MS_lag12,0.12693201258295161,0.07380455953219826,4
USREC_lag12,0.10143083032023445,0.07691456633650644,4
BUSLOANS_lag12,0.07768494787391148,0.04930512105033532,4
OILPRICEX_lag12,0.04018492176386913,0.044716144714561236,4
RPI_lag12,0.03202918893853278,0.020888153318610398,4
M2SL_lag12,0.02948574443908318,0.023184158222753798,4
CPIAUCSL_lag12,0.011656175651654437,0.00795033546471318,4
