feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.32619798044192116,0.14768169516950708,7
USREC_lag12,0.3243135971176664,0.212136175361296,7
DPCERA3M086SBEA_lag12,0.10406313838845291,0.0978343209526038,7
RPI_lag12,0.07497884151939198,0.0924301877203318,7
INDPRO_lag12,0.06442752278339081,0.021450737379164735,7
TB3MS_lag12,0.04008044226674947,0.02350909234072062,7
BUSLOANS_lag12,0.030236595093197684,0.01413283197284701,7
CPIAUCSL_lag12,0.017280590225669967,0.03841671261947392,7
M2SL_lag12,0.009332912622274998,0.012411606481823776,7
OILPRICEX_lag12,0.009088379541284575,0.0036902834650595663,7
