feature,ratio_mean,ratio_std,n_windows
UNRATE_lag1,1.17428976659492,0.07720695165102662,3
OILPRICEX_lag1,1.0013742254131952,0.0014083228649873914,3
CPIAUCSL_lag1,1.0004671568666692,0.0011163230056749841,3
DPCERA3M086SBEA_lag1,1.0003695549679958,0.0006083840000930357,3
M2SL_lag1,0.9985960236186994,0.0012852990739558679,3
BUSLOANS_lag1,0.9961875209223882,0.005871679996698279,3
TB3MS_lag1,0.9953165453541876,0.005580738661566062,3
SP500_lag1,0.994000496751679,0.008325444651519904,3
RPI_lag1,0.9930620107722677,0.0027693121421814267,3
INDPRO_lag1,0.9897922181729325,0.01388821696890566,3
USREC_lag1,0.9863868015467888,0.015572774116728383,3
