feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.4434513815087199,0.18176014724759537,7
UNRATE_lag24,0.24638153512802136,0.11192586244000743,7
USREC_lag24,0.1447662597132283,0.07896325391545883,7
DPCERA3M086SBEA_lag24,0.053393777208700824,0.12412019329671123,7
RPI_lag24,0.037984242136600774,0.0881304277783644,7
CPIAUCSL_lag24,0.0211257393354942,0.04859690267391403,7
INDPRO_lag24,0.01848031675680703,0.03722985273027501,7
BUSLOANS_lag24,0.01441320926252067,0.026397585172696997,7
SP500_lag24,0.013318531880867528,0.015193093709920521,7
M2SL_lag24,0.0040733955555969795,0.007186055810400216,7
OILPRICEX_lag24,0.00261161151344251,0.0005997583925645924,7
