unique_id,model_label,model_name,partition,mae,coverage,width,n
UNRATE,LR,LR,1990-1999,0.5085237721997362,0.725,1.7039138580752964,120
UNRATE,LR,LR,2000-2008,0.5235076389967968,0.6296296296296297,1.3344179169773969,108
UNRATE,LR,LR,2009-2019,0.6529289570329454,0.8106060606060606,2.452590589140468,132
UNRATE,LR,LR,2020-end,2.149550122526779,0.7058823529411765,7.439272544025776,68
UNRATE,LR,LR,ALL,0.8175647391023181,0.7242990654205608,2.752802076548806,428
