feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.2783407620110527,0.2419161868665619,12
INDPRO_lag24,0.1167298659109405,0.0595224446905361,12
CPIAUCSL_lag24,0.1021268548331913,0.069209995280713,12
BUSLOANS_lag24,0.0992353866745256,0.0602282878050588,12
RPI_lag24,0.084097495423422,0.0394504207283862,12
DPCERA3M086SBEA_lag24,0.0744133786870052,0.044613650146229,12
OILPRICEX_lag24,0.0676086988716073,0.0356573272624151,12
M2SL_lag24,0.0666002296753585,0.057547922016729,12
SP500_lag24,0.060047757777111,0.0412104495684399,12
USREC_lag24,0.0507995701357854,0.0565195829706449,12
