feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag6,0.3207061918881087,0.02999829525572702,12
M2SL_lag6,0.1452873134338881,0.06973816326764638,12
CPIAUCSL_lag6,0.13737396983629693,0.02132143846928678,12
BUSLOANS_lag6,0.13619931347122402,0.02870524746979466,12
DPCERA3M086SBEA_lag6,0.12922090611884127,0.019567656928653313,12
RPI_lag6,0.08274022018550271,0.04259485615055893,12
USREC_lag6,0.029592318034549037,0.003059646314218197,12
SP500_lag6,0.014203505758654039,0.004619878817670794,12
OILPRICEX_lag6,0.0024990707478019167,0.0028583165229056845,12
TB3MS_lag6,0.002177190525133246,0.00034028257834604425,12
