feature,ratio_mean,ratio_std,n_windows
USREC_lag1,1.2660960495551805,0.06908432611291564,3
TB3MS_lag1,1.0041792814288393,0.00436881223597355,3
INDPRO_lag1,1.0032296653420594,0.002126940208843821,3
BUSLOANS_lag1,1.0017528492818333,0.0006918001959541705,3
RPI_lag1,1.0002341374453463,8.471424462455166e-05,3
CPIAUCSL_lag1,1.000072484739294,3.566338028647403e-05,3
DPCERA3M086SBEA_lag1,1.0000550550746288,5.265752373476476e-05,3
M2SL_lag1,0.9999317672741869,3.639098369852711e-05,3
OILPRICEX_lag1,0.9879377901847665,0.0013627678520570317,3
SP500_lag1,0.9845178416425729,0.0020581366746466865,3
