feature,shap_share_mean,shap_share_std,n_windows
SP500_lag1,0.1652439024390244,0.02174257208356551,4
INDPRO_lag1,0.15542682926829268,0.10500679648708648,4
M2SL_lag1,0.14178861788617886,0.08287175359028605,4
TB3MS_lag1,0.13646341463414635,0.04683464922224258,4
USREC_lag1,0.1146341463414634,0.10707775422158151,4
RPI_lag1,0.09617886178861788,0.012705056782368782,4
OILPRICEX_lag1,0.07317073170731708,0.043387373067686266,4
CPIAUCSL_lag1,0.05386178861788618,0.03612343886749602,4
BUSLOANS_lag1,0.03981707317073171,0.027454670336027793,4
DPCERA3M086SBEA_lag1,0.023414634146341463,0.020532037037608853,4
