feature,ratio_mean,ratio_std,n_windows
OILPRICEX_lag6,1.0021965215218624,0.0022850898509707007,2
M2SL_lag6,1.0000331097858144,3.3092818400914936e-05,2
CPIAUCSL_lag6,0.9999991095016498,4.951166557853881e-07,2
DPCERA3M086SBEA_lag6,0.9999876581651115,8.711693791407793e-06,2
BUSLOANS_lag6,0.9999730689928518,2.723355343847711e-05,2
RPI_lag6,0.9999113689004697,7.845224935809636e-05,2
INDPRO_lag6,0.9997964722115154,0.0001844390916709293,2
SP500_lag6,0.9989560654845486,0.0009724152583979184,2
TB3MS_lag6,0.9972753418754579,0.005770450270210337,2
USREC_lag6,0.9637056660458765,0.026930940753140953,2
UNRATE_lag6,0.9349894643780645,0.019955171522397896,2
