feature,shap_share_mean,shap_share_std,n_windows
USREC_lag6,0.405938108852273,0.15551089461250003,7
UNRATE_lag6,0.198732841381727,0.14568719603018332,7
SP500_lag6,0.10840454788067717,0.04760305320318528,7
INDPRO_lag6,0.09579107993466908,0.08473280389428724,7
BUSLOANS_lag6,0.051659182603958506,0.052903005718621644,7
OILPRICEX_lag6,0.03538095984502767,0.012935909524041746,7
DPCERA3M086SBEA_lag6,0.03163762941807695,0.026117285572198775,7
TB3MS_lag6,0.027226847974261104,0.05058932337655602,7
M2SL_lag6,0.021367487917774344,0.022816370692688524,7
RPI_lag6,0.014868004563102624,0.009900948777707965,7
CPIAUCSL_lag6,0.00899330962845256,0.009647601182928725,7
