feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.0180277228893875,0.008723416957495263,3
BUSLOANS_lag12,1.0098937804832644,0.005135124224431644,3
USREC_lag12,1.0093009760452982,0.01112801862944248,3
RPI_lag12,1.005714412918955,0.00476565764498024,3
TB3MS_lag12,1.0047043446242594,0.003790867734398305,3
CPIAUCSL_lag12,1.0026825293495467,0.002067473850253717,3
M2SL_lag12,0.9920877000119916,0.0047001714173537865,3
OILPRICEX_lag12,0.987772720115279,0.0055260736294050795,3
DPCERA3M086SBEA_lag12,0.9681614147815921,0.017531305023736385,3
SP500_lag12,0.9625748182754538,0.006849258808055593,3
