feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.19882938599229438,0.05979479512084043,11
INDPRO_lag12,0.19048516588452855,0.11673951998309781,11
DPCERA3M086SBEA_lag12,0.1495344882982059,0.0623457647684507,11
TB3MS_lag12,0.11746305715701322,0.06626319087040221,11
BUSLOANS_lag12,0.0912820041263597,0.047033471220405965,11
USREC_lag12,0.07691848320313355,0.06063532535531009,11
OILPRICEX_lag12,0.05621313464983649,0.030946879460945022,11
RPI_lag12,0.04982693096503248,0.0370254041423712,11
M2SL_lag12,0.03742148468110946,0.03573420052073188,11
CPIAUCSL_lag12,0.03202586504248628,0.023753998216899254,11
