feature,ratio_mean,ratio_std,n_windows
USREC_lag36,1.0376993991422152,0.037699399142214984,2
RPI_lag36,1.0233778123991875,0.021243361490735024,2
DPCERA3M086SBEA_lag36,1.010051318567597,0.0059089359626586235,2
TB3MS_lag36,1.0022523541121036,0.001958255958038224,2
SP500_lag36,1.0018990094136853,0.004460511188687621,2
BUSLOANS_lag36,1.0018725255452663,0.001672839186770192,2
OILPRICEX_lag36,1.001206305640733,0.001073292582315255,2
CPIAUCSL_lag36,1.000545258621198,0.0034978343526084754,2
M2SL_lag36,0.998232261405378,0.0019681962384119345,2
INDPRO_lag36,0.9954751900809121,0.001960804594722032,2
