feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag36,0.34412236918442907,0.2694997221906544,11
USREC_lag36,0.17529700647667007,0.12498513576542442,11
CPIAUCSL_lag36,0.09648799210947699,0.15716764716825524,11
TB3MS_lag36,0.08632330222185086,0.08529267882753741,11
INDPRO_lag36,0.06102946868477055,0.08324056630357503,11
RPI_lag36,0.05662378211432588,0.07763293236588618,11
DPCERA3M086SBEA_lag36,0.05464017546672899,0.07930110715444329,11
SP500_lag36,0.048543184816335724,0.08073426711845873,11
M2SL_lag36,0.03581173018023077,0.052429933954318456,11
OILPRICEX_lag36,0.025208877968799785,0.04239143201215353,11
BUSLOANS_lag36,0.01591211077638136,0.02007945219111727,11
