feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.22350692274749298,0.05581452326055887,12
INDPRO_lag12,0.16167592706683873,0.044574631380684016,12
DPCERA3M086SBEA_lag12,0.1601532007073959,0.06534387143905314,12
TB3MS_lag12,0.11235689947575245,0.06904093705965512,12
USREC_lag12,0.09613933705939402,0.0801670469705063,12
BUSLOANS_lag12,0.07448771143913961,0.05335380802668985,12
OILPRICEX_lag12,0.05653691589724702,0.04404025722621685,12
RPI_lag12,0.03921634636061532,0.038869500307006206,12
CPIAUCSL_lag12,0.03867231711288515,0.07223464427225583,12
M2SL_lag12,0.037254422133238825,0.034002199200197675,12
