feature,shap_share_mean,shap_share_std,n_windows
CPIAUCSL_lag36,0.43946581835802434,0.025815456473850616,4
RPI_lag36,0.28587673659255647,0.023258515917033373,4
BUSLOANS_lag36,0.0861731566873104,0.022235699936527988,4
M2SL_lag36,0.07952374629794054,0.041570896946983064,4
DPCERA3M086SBEA_lag36,0.058976186970127686,0.023361596013515142,4
INDPRO_lag36,0.021711511938535433,0.00959230733047547,4
USREC_lag36,0.018570226881186643,0.0024211080872881766,4
SP500_lag36,0.004617810575185247,0.0038800875974859574,4
OILPRICEX_lag36,0.0033498120759890525,0.00307741060101656,4
TB3MS_lag36,0.0017349936231442896,0.0007397282094542075,4
